id,created_at,text
636283920846159872,2015-08-25 21:08:02,CFPB: Complaints against credit reporting agencies rise sharply http://t.co/TsMYC5gbRG #hw
636273226998374400,2015-08-25 20:25:33,California pending home sales post strongest increase in six years http://t.co/Cos5g6hdl1 #hw
636261055979630592,2015-08-25 19:37:11,MBA: Housing demand to surge over next 10 years http://t.co/O2LSI32hrZ #hw
636261054012493824,2015-08-25 19:37:11,Redfin’s July forecast hit the mark as housing demand cools for 4th month straight http://t.co/NXDjoBH4d3 #hw
636259884531630080,2015-08-25 19:32:32,HW Webinar: Electronic Delivery of Mortgage Disclosures – Legal requirements &amp; best practices http://t.co/mIiEM2QPcO http://t.co/9znZDwOE5t
636248276472205312,2015-08-25 18:46:24,New private equity fund breaks into real estate http://t.co/N2tVUo4Vft #hw
636198960777023488,2015-08-25 15:30:26,"Knowledge Center: Important details on 7 steps to success, consumer digital banking survey insights, &amp; more! http://t.co/J9vb1fG8e8"
636184140132409344,2015-08-25 14:31:33,New home sales jump 5.4% in July to 507K http://t.co/k9YDCQ3ebI #hw
636180510159450113,2015-08-25 14:17:07,FHFA: June 2015 house prices rose 5.6% from June 2014 http://t.co/01gLxIFP9c #hw
636174404997656577,2015-08-25 13:52:52,ABOUT TIME: Cost to originate mortgages finally gets cheaper http://t.co/tZ8S2tSSxw #hw
636168539297067012,2015-08-25 13:29:33,S&amp;P Case-Shiller: Home prices continue rise in June http://t.co/06S8MIuIfB #hw
635955256946372609,2015-08-24 23:22:03,Miami Realtor accused of extortion lands sweet new job http://t.co/It1PGVhvvN #hw
635953746049024000,2015-08-24 23:16:03,What does Black Monday mean for Chinese homebuyers? http://t.co/o1nxHa2gqt #hw
635947220026552321,2015-08-24 22:50:07,Dow crash will only temporarily slow housing stocks http://t.co/lfUEM19sim #hw
635916285667225600,2015-08-24 20:47:11,HUD has a problem with well-heeled people in public housing http://t.co/CjAAQCsWZ1 #hw
635911479095504896,2015-08-24 20:28:05,Would you live in this 100-square-foot apartment in Manhattan? http://t.co/4gpIwuVfl1 #hw
635898150876614656,2015-08-24 19:35:08,Homeowner’s insurance costs twice as much with poor credit http://t.co/MgAbZgvwy1 #hw
635897404492017664,2015-08-24 19:32:10,HW Webinar: Electronic Delivery of Mortgage Disclosures – Legal requirements &amp; best practices http://t.co/mIiEM2QPcO http://t.co/MURzAjAYcY
635881299052331008,2015-08-24 18:28:10,Parkside Lending launches super-low downpayment jumbo mortgage http://t.co/udbhgQD0Mq #hw
635879506494951424,2015-08-24 18:21:03,Black Monday proves there's no perfect moment to raise interest rates http://t.co/I24aJlME52 #hw
635867201703055361,2015-08-24 17:32:09,HUD moves to officially revise FHA lien pecking order http://t.co/FUNg48PM1p #hw
635860634467332096,2015-08-24 17:06:03,Jacob Gaffney named editor-in-chief at HousingWire http://t.co/WU0loaJRcJ #hw
635830350480994304,2015-08-24 15:05:43,Fannie Mae economic outlook for the second half of 2015 less upbeat http://t.co/HSw1hII4Q3 #hw
635829066768252928,2015-08-24 15:00:37,"Knowledge Center: Important details on 7 steps to success, consumer digital banking survey insights, &amp; more! http://t.co/cNqXSUlaAN"
635821501757956096,2015-08-24 14:30:33,"Black Monday hits housing, mortgage finance worse than Dow, Nasdaq http://t.co/zws45C6w3I #hw"
635665353486434304,2015-08-24 04:10:05,Monday Morning Cup of Coffee: What will the end of Fannie and Freddie look like? http://t.co/8ewvHslkvu #hw
634850613520498688,2015-08-21 22:12:35,Blackstone acquires majority stake in Stearns Lending http://t.co/soNFxqGB0r #hw
634840709523116032,2015-08-21 21:33:14,CoreLogic launches “homeowner intelligence tool” for lenders http://t.co/a4OjjFWq3O #hw
634839535084417024,2015-08-21 21:28:34,"FHFA: Fannie, Freddie risk-sharing bonds are here to stay http://t.co/5LDRnpftH2 #hw"
634839532081250304,2015-08-21 21:28:33,FDIC sues 3 banks over faulty mortgage-backed securities http://t.co/3jlRiI09PU #hw
634835887826669569,2015-08-21 21:14:04,Here are the top cities my adventurous soul would love to live in http://t.co/2Dn00saqh8 #hw
634810198213984257,2015-08-21 19:32:00,HW Webinar: Electronic Delivery of Mortgage Disclosures – Legal requirements &amp; best practices http://t.co/mIiEM2QPcO http://t.co/MyiQDOK0NE
634802294593224704,2015-08-21 19:00:35,Redfin: Top 5 homebuyer concerns http://t.co/cV2XCmvp9T #hw
634787188526321664,2015-08-21 18:00:34,Aspen Grove Solutions partnering with with MB Field Services http://t.co/gBIxIspDds #hw
634773511064694784,2015-08-21 17:06:13,Hidden housing neighborhoods you can afford in San Francisco and NYC http://t.co/OXv5cBRs4b #hw
634760690679566337,2015-08-21 16:15:16,The Wrap: Appraisal volume back on the upswing http://t.co/VLjRQp13JE #hw
634744044242006016,2015-08-21 15:09:07,Turning tragedy around: Murdered Realtor’s son urges more safety http://t.co/AWGxitDAEt #hw
634742580186509313,2015-08-21 15:03:18,Ed DeMarco: Kill Fannie Mae and Freddie Mac http://t.co/6L91EWBy6A #hw
634637716290842624,2015-08-21 08:06:37,Black Knight: Foreclosure inventory falls to 8-year low http://t.co/ZSgbgSnWtl #hw
634491620885405696,2015-08-20 22:26:05,Kentucky town becomes first since Detroit to declare bankruptcy http://t.co/jsXSvB6JCN #hw
634481548067102721,2015-08-20 21:46:03,United Wholesale Mortgage promotes Melinda Wilner to chief operating officer http://t.co/aFK6nPCA9w #hw
634467729706127364,2015-08-20 20:51:09,"Should investors worry about Fannie, Freddie risk-sharing bonds? http://t.co/YqdDLBEvVb #hw"
634467728493973505,2015-08-20 20:51:08,Placester announces partnership with Keller Williams http://t.co/KXaTFzQLQZ #hw
634457907061370881,2015-08-20 20:12:07,Ocwen partners with housing advocates to help troubled owners http://t.co/An4NZ6Derh #hw
634451909374423040,2015-08-20 19:48:17,Onward and upward: Zillow completes DotLoop acquisition http://t.co/WBLCrIXYuv #hw
634418663190216705,2015-08-20 17:36:10,Is Detroit really the hottest housing market right now? http://t.co/EPFvqlfeyR #hw
634415365955547136,2015-08-20 17:23:04,Fannie Mae finds familiar buyer for second non-performing loan sale http://t.co/51rohdowXY #hw
634403282878750721,2015-08-20 16:35:03,"Trending Thursday: Mortgage apps, cash sales down but home sales up? Huh? http://t.co/6Lxp8iBxEV #hw"
634383408546770944,2015-08-20 15:16:05,California cool: Home sales drop 4% despite price plateau http://t.co/5xQOMwRY7l #hw
634380895865061378,2015-08-20 15:06:06,"Freddie Mac: Mortgage rates barely nudge, stay below 4% http://t.co/OmNWufRgBH #hw"
634373388614537216,2015-08-20 14:36:16,Existing home sales rise for third month in a row http://t.co/N6yEsWVFQE #hw
634215039914762240,2015-08-20 04:07:03,RealtyTrac: Foreclosure filings up 7% in July http://t.co/K4WtQFRtOg #hw
634135783733985280,2015-08-19 22:52:07,Bank of NY Melon sued for over $2B in soured mortgages http://t.co/IiJ2W32vRm #hw
634132644456894465,2015-08-19 22:39:38,Mortgage lender Finance of America partners with Mike Ferry http://t.co/oBCEoc8uju #hw
634126516633276416,2015-08-19 22:15:17,Here's why housing will survive rising interest rates http://t.co/upZcl1IxLT #hw
634125104973156353,2015-08-19 22:09:41,SoFi just became one of the country’s 30 largest banks http://t.co/Xv0GEEFA5x #hw
634125103719055360,2015-08-19 22:09:40,Community lenders warn CFPB on TRID ‘black hole’ http://t.co/PhAzAXClj9 #hw
634125102280409088,2015-08-19 22:09:40,"No one wants ""Real Housewives"" stars’ $100 home at auction http://t.co/j4QH51wmqQ #hw"
634090600627761152,2015-08-19 19:52:34,FOMC: Uncertainty remains in timing of raising interest rates http://t.co/Tx9FHEXRRY #hw
634088461574672384,2015-08-19 19:44:04,New technology for correspondent lenders http://t.co/F96YhyJ1PN #hw
634085697385705472,2015-08-19 19:33:05,The CEOs of Fannie and Freddie deserve a raise http://t.co/JmV4k6Vpdb #hw
634085695678578688,2015-08-19 19:33:05,The CEOs of Fannie and Freddie deserve a raise http://t.co/GqIKGSBfuw #hw
634085159944474624,2015-08-19 19:30:57,HW Webinar: Electronic Delivery of Mortgage Disclosures – Legal requirements &amp; best practices http://t.co/mIiEM2QPcO http://t.co/JnI9H9Yuwg
634070655382609920,2015-08-19 18:33:19,"Dodd-Frank is killing America, one community bank at a time http://t.co/Nolmw8Euaq #hw"
634069203901767680,2015-08-19 18:27:33,"Dodd-Frank is killing America, one community bank at a time http://t.co/naLL8PPUZR #hw"
634055996109819904,2015-08-19 17:35:04,You can now review every federal agency (even the CFPB) on Yelp http://t.co/ozj9J9vl7T #hw
634049707463995392,2015-08-19 17:10:04,"FHFA releases future affordable housing goals for Fannie, Freddie http://t.co/xgC88mnRfp #hw"
633957731716587520,2015-08-19 11:04:36,Mortgage applications rise 3.6% on refinance activity http://t.co/I4xuYkoYJb #hw
633760804806901760,2015-08-18 22:02:05,MCS Valuations closing Utah office http://t.co/g27J3YCRGp #hw
633756267941498880,2015-08-18 21:44:03,Rob Barber takes the reins as RealtyTrac’s new CEO http://t.co/IEQwIdjpzr #hw
633742929702449153,2015-08-18 20:51:03,Let’s tap the brakes on this supposedly positive housing data http://t.co/SekV8URio1 #hw
633732617372721152,2015-08-18 20:10:04,FHA continues push for expanded credit access http://t.co/kUehzFeLZE #hw
633722791322329089,2015-08-18 19:31:02,HW Webinar: Electronic Delivery of Mortgage Disclosures – Legal requirements &amp; best practices http://t.co/mIiEM2QPcO http://t.co/XxHIRlmDLH
633721416593068032,2015-08-18 19:25:34,Construction’s mixed July performance misses expectations http://t.co/j35cRpBfgB #hw
633717014721339393,2015-08-18 19:08:04,"Mortgage, realty and appraisal companies make Inc. 5000 list http://t.co/NEaMs0R25l #hw"
633690458577747968,2015-08-18 17:22:33,Fannie Mae offloads more credit risk to insurers http://t.co/4jjovMM6lc #hw
633674482607984642,2015-08-18 16:19:04,Bove: Dodd-Frank the “worst piece of legislation in modern history” http://t.co/khODwWTitf #hw
633668313390776321,2015-08-18 15:54:33,"Mortgage defaults hold steady as bank, composites decline http://t.co/fdxrq5V9xL #hw"
633659394908008455,2015-08-18 15:19:07,CoreLogic: Cash sales drop to 32% of all home sales in May 2015 http://t.co/mMUM9CjSRx #hw
633645923222970368,2015-08-18 14:25:35,Home Depot up after company beats expectations on $24.8B 2Q sales http://t.co/R6zlcxi4CM #hw
633638806378299393,2015-08-18 13:57:18,Housing starts jump 10.1% in July but permits crater http://t.co/Sw9yXC8VGK #hw
633408858145165312,2015-08-17 22:43:34,Ginnie Mae just had its biggest month ever http://t.co/JUIAaBvk2C #hw
633401308788076544,2015-08-17 22:13:34,Bloomberg TV: Here's proof that real estate and housing are hot in one chart http://t.co/NEAzftdcmc #hw
633401064373354496,2015-08-17 22:12:36,Bloomberg TV: Here's proof that real estate and housing are hot in one chart http://t.co/OloCcsTq3w #hw
633396908854087680,2015-08-17 21:56:05,First Guaranty Mortgage adds Elliot Salzman as senior director http://t.co/4rPIyHgcHH #hw
633377538622885888,2015-08-17 20:39:07,CFPB offers new TRID tool for real estate agents and Realtors http://t.co/K4rZbV7cBs #hw
633370000548458496,2015-08-17 20:09:10,"Fitch: ""All clear"" call premature as oil muddies Houston housing http://t.co/7b8r8dmbaZ #hw"
633366970830708736,2015-08-17 19:57:07,"Riddle me this: When is a raisin like Fannie, Freddie investment return? http://t.co/U7wT03GZbL #hw"
633360348507164676,2015-08-17 19:30:49,HW Webinar: Electronic Delivery of Mortgage Disclosures – Legal requirements &amp; best practices http://t.co/mIiEM2QPcO http://t.co/wn4aOfFaHF
633359457334919169,2015-08-17 19:27:16,Cristiano Ronaldo pays big for loft in Trump Tower http://t.co/rKDALo1CqJ #hw
633359154871074816,2015-08-17 19:26:04,New York comptroller: State’s foreclosure crisis is far from over http://t.co/OMh1rgqSlB #hw
633349966627344384,2015-08-17 18:49:33,This is exactly why title clearing is so underappreciated http://t.co/iIAB548nWd #hw
633349836931137536,2015-08-17 18:49:02,This is exactly why title clearing is so underappreciated http://t.co/c5qYYHJISL #hw
633341314893918208,2015-08-17 18:15:11,SoFi names Pinterest executive Joanne Bradford chief operating officer http://t.co/PsAwVoljL0 #hw
633295735086190593,2015-08-17 15:14:03,Maryland governor wants to limit landlord liability on lead paint http://t.co/tItimv1fUV #hw
633292471385112576,2015-08-17 15:01:05,"Find a service provider with the HW Mortgage Services Guide, featuring 50+ categories and over 570 companies! http://t.co/Gvesp8L8Ou"
633290716303618049,2015-08-17 14:54:07,"Rising home, construction prices knock a dent in affordability in 2Q http://t.co/GIFGeY6Kr1 #hw"
633287771986132993,2015-08-17 14:42:25,Homebuilder confidence rises in August to highest since November 2005 http://t.co/G7kmG6CwWk #hw
633286172609896448,2015-08-17 14:36:04,Monday Morning Cup of Coffee: Trouble brewing for mortgage bonds? http://t.co/UXfEkCo6lt #hw
633218621720756225,2015-08-17 10:07:38,TransUnion: Mortgage delinquency rates continue rapid decline http://t.co/FzwlYFImUk #hw
632938131902214144,2015-08-16 15:33:04,Virginia woman gets five years in prison for short sale scams http://t.co/81FBkjfUDH #hw
632931839728967680,2015-08-16 15:08:04,'House for sale by owner because my neighbor's a douchebag' http://t.co/aROzuuMWq9 #hw
632318798691831808,2015-08-14 22:32:04,Pre-crisis flashback: Lone Star bringing back risky mortgage bonds http://t.co/DFZN8FM8ya #hw
632315912956174336,2015-08-14 22:20:36,Wunderlich adds Rob Smialek as SVP of fixed income capital markets http://t.co/zQDxU8lomZ #hw
632304325432209408,2015-08-14 21:34:33,Calyx releases TRID-ready loan origination software http://t.co/2Lzz8dL44o #hw
632293129123700736,2015-08-14 20:50:04,"HW Insights Blog – 4 New Posts: Vanguards closing, Ready for MBA Annual?, Media Watch, Who's viewing your ads? http://t.co/j00e0xnE3t"
632273238521958400,2015-08-14 19:31:01,HW Webinar: Electronic Delivery of Mortgage Disclosures – Legal requirements &amp; best practices http://t.co/mIiEM2QPcO http://t.co/nfJJfdfWMr
632266832544600064,2015-08-14 19:05:34,Inside the extortion scandal that’s rocking Miami high-end real estate http://t.co/LqDWl4YIAZ #hw
632265449590288384,2015-08-14 19:00:04,The Wrap: Appraisal volume declines slightly http://t.co/VEUfwYbZy2 #hw
632263814696665088,2015-08-14 18:53:34,Mandatory registration for FHA’s appraisal portal begins Monday http://t.co/hR1eNxbyNV #hw
632252900056498176,2015-08-14 18:10:12,Americans have never paid this much for rent before http://t.co/PsCjSxj0xf #hw
632231350267842560,2015-08-14 16:44:34,Are you ready for the next wave of home equity lending? http://t.co/PZaVfwBMyK #hw
632231102640357376,2015-08-14 16:43:35,Are you ready for the next wave of home equity lending? http://t.co/d4653erLbK #hw
632229834945527809,2015-08-14 16:38:33,"Deutsche Bank, MassMutual settle RMBS lawsuit http://t.co/kUh1oTAy6o #hw"
632206944544034816,2015-08-14 15:07:36,Consumer sentiment unchanged in July http://t.co/D2nW9MqTmB #hw
632190433012150273,2015-08-14 14:01:59,HW Vanguard Awards - recognizing C-level housing industry leaders – Nominations close today! http://t.co/hDqG1Y3l0i
632040979302756352,2015-08-14 04:08:06,RealtyTrac: Loan applications up 23% in 2Q from 2Q14 http://t.co/Sng6q7RZ2Z #hw
631942826016706560,2015-08-13 21:38:05,HOA threatens homeowners with jail time over backyard playground http://t.co/FL8pDRuI52 #hw
631941310211993600,2015-08-13 21:32:03,These are the 10 hottest U.S. housing markets by zip code right now http://t.co/7FlLyo0Dx9 #hw
631933631687036928,2015-08-13 21:01:33,Freddie Mac selling $1.2 billion pool of Ocwen-serviced loans http://t.co/sFE0MQle0J #hw
631930503981993984,2015-08-13 20:49:07,Goldman Sachs to pay $272 million in toxic mortgage lawsuit http://t.co/i9rIxa4k2Z #hw
631926013623046144,2015-08-13 20:31:16,"Mortgage delinquencies, foreclosures continue to drop in 2Q15 http://t.co/Y24JdQhlOD #hw"
631914648237830145,2015-08-13 19:46:07,Here's proof the housing recovery is no longer recovering http://t.co/3zIPHCoPuq #hw
631913932400160768,2015-08-13 19:43:16,Here's proof the housing recovery is no longer recovering http://t.co/fGqjwxeCow #hw
631899154000678912,2015-08-13 18:44:33,Zillow promotes Svenja Gudell to chief economist http://t.co/NhBOXx0S0c #hw
631895020912513024,2015-08-13 18:28:07,LendingTree: Here are our customers’ favorite 10 lenders http://t.co/OXF8monuWw #hw
631872441359273984,2015-08-13 16:58:24,Ocwen survives Wells Fargo vote on termination of servicing rights http://t.co/JetzJYIyuH #hw
631858589431271424,2015-08-13 16:03:21,"Trending Thursday: End Fannie, Freddie — because big banks will fill the void, right? http://t.co/hFYHCuNica #hw"
631831080920723456,2015-08-13 14:14:03,MBA: Applications for new home purchases dropped in July http://t.co/A8VeAKxVGx #hw
631829582966947841,2015-08-13 14:08:06,Mortgage rates reverse course moving higher http://t.co/jdHJn9CjPq #hw
631828188583337984,2015-08-13 14:02:33,HW Vanguard Awards - recognizing C-level housing industry leaders – Nominations ending soon! http://t.co/hDqG1Y3l0i
631590787608809472,2015-08-12 22:19:12,CrossCheck Compliance welcomes Liza Warner back as managing director http://t.co/zDYELWtU9u #hw
631586239808827392,2015-08-12 22:01:08,Ex-NFL star and his 74-year-old mother convicted of mortgage fraud http://t.co/AO7KrZTzLb #hw
631577414523486208,2015-08-12 21:26:04,Altisource Residential triples rental portfolio in massive deal with Invitation Homes http://t.co/9PNYfknXRP #hw
631568101247594496,2015-08-12 20:49:03,Trulia: Where schools matter and where they don’t in homebuying http://t.co/LHDNXAq7ma #hw
631562186763075584,2015-08-12 20:25:33,Survey: 52% of Americans likely to buy a home in next five years http://t.co/FQHUBgwdWR #hw
631560566968946688,2015-08-12 20:19:07,Fitch: U.S. housing demand pendulum swinging back to city centers http://t.co/UAXcoDTxxb #hw
631533404433969152,2015-08-12 18:31:11,Judge: Trade secrets theft claim against Zillow can proceed http://t.co/Yxqccr5TF4 #hw
631521672474918915,2015-08-12 17:44:34,Wells Fargo mortgage leader Michael Heid retiring http://t.co/YvYI0BiYa8 #hw
631512742294204416,2015-08-12 17:09:05,"CoesterVMS, loanDepot among Inc.’s 5000 fastest growing firms http://t.co/8ffhnPOvby #hw"
631512738473218048,2015-08-12 17:09:04,Ex-CFPB Deputy Director Antonakes resurfaces with Eastern Bank http://t.co/TgzZJaTIhK #hw
631482422454915072,2015-08-12 15:08:36,Police suspect rape attacker targeted another Realtor http://t.co/pQmHgDK4GE #hw
631477757990432769,2015-08-12 14:50:04,NAMB endorses Mortgage Fairness Act of 2015 http://t.co/tLcskrMBPG #hw
631465706383634432,2015-08-12 14:02:11,HW Vanguard Awards - recognizing C-level housing industry leaders – Nominations open! http://t.co/hDqG1Y3l0i
631421770180898816,2015-08-12 11:07:35,Mortgage applications land flat for week http://t.co/gEauf5xzTI #hw
631367121717563392,2015-08-12 07:30:26,HW Webinar: Electronic Delivery of Mortgage Disclosures – Legal requirements &amp; best practices http://t.co/mIiEM2QPcO http://t.co/YjeRh1SRum
631218098196996096,2015-08-11 21:38:16,Altisource hires two new senior leadership roles http://t.co/sKzON8uyO2 #hw
631207099003879424,2015-08-11 20:54:34,TRID pushes Wells Fargo out of home equity loans http://t.co/b7LPKbVXJJ #hw
631197687015063553,2015-08-11 20:17:10,"Gap between appraiser, homeowner perceptions doubles in July http://t.co/AZB9jgUYu5 #hw"
631194766466650112,2015-08-11 20:05:34,United Wholesale Mortgage speeds up mortgage closing times http://t.co/ob5KNI3meX #hw
631188699573694464,2015-08-11 19:41:27,Is Facebook going to be the new FICO in mortgage lending? http://t.co/eVscYyQ9Nq #hw
631157658666430464,2015-08-11 17:38:06,Study: CFPB plan to regulate arbitration will hurt borrowers http://t.co/zXHLDJ9beo #hw
631116141738328064,2015-08-11 14:53:08,Realtor escapes rapist posing as homebuyer http://t.co/2vtftQ1aTl #hw
631105635338162177,2015-08-11 14:11:23,"CoreLogic: 43,000 foreclosures complete in June 2015 http://t.co/BwbuPZHRQq #hw"
631103470368653313,2015-08-11 14:02:47,HW Vanguard Awards - recognizing C-level housing industry leaders – Nominations open! http://t.co/hDqG1Y3l0i
631012728262365184,2015-08-11 08:02:12,TransUnion: Credit unions go big in mortgage originations http://t.co/TWdg1YDflk #hw
630874046922502144,2015-08-10 22:51:08,HUD settles with two Texas lenders over mortgage violations http://t.co/BGGh7yUueS #hw
630859321178390528,2015-08-10 21:52:37,CompassPoint: PennyMac a rare servicing growth story http://t.co/cMvDlyeLb7 #hw
630859319613919232,2015-08-10 21:52:37,Blackstone mortgage venture set to become largest nonbank lender? http://t.co/HP5rFvUZUY #hw
630850399197491200,2015-08-10 21:17:10,http://t.co/mR1t3Nju4P warns on slow existing July home sales http://t.co/4jTRQP8QbC #hw
630823652297154560,2015-08-10 19:30:53,HW Webinar: Electronic Delivery of Mortgage Disclosures – Legal requirements &amp; best practices http://t.co/mIiEM2QPcO http://t.co/jdT9IPXCH1
630804692981846016,2015-08-10 18:15:33,loanDepot expansion plans now include home equity loans http://t.co/4mXvt7p1DO #hw
630789867341873152,2015-08-10 17:16:38,Can this sickly housing recovery survive without artificially low interest rates? http://t.co/kKUsWbgmlr #hw
630788365944619008,2015-08-10 17:10:40,California wildfires put more than 900 homes at risk http://t.co/ssIvnpfrCT #hw
630783093507424260,2015-08-10 16:49:43,MGIC: Mortgage delinquencies slowly trend lower http://t.co/fp2xVP4mE9 #hw
630755751569551360,2015-08-10 15:01:04,"Find a service provider with the HW Mortgage Services Guide, featuring 50+ categories and over 570 companies! http://t.co/5v8jkfBnO8"
630741037925969920,2015-08-10 14:02:36,HW Vanguard Awards - recognizing C-level housing industry leaders – Nominations open! http://t.co/hDqG1Y3l0i
630730835876929536,2015-08-10 13:22:04,Walter Investment Management posts 2Q loss of $12.9M http://t.co/osIO1xyWVE #hw
630590657682239488,2015-08-10 04:05:03,Monday Morning Cup of Coffee: CoreLogic’s purchase of LandSafe confirmed http://t.co/PrV5SgeXXh #hw
629753898220298240,2015-08-07 20:40:04,Consumers don’t think it’s the right time to buy http://t.co/vhARxNHq05 #hw
629753896747974656,2015-08-07 20:40:03,4 Misconceptions buyers have about down payments http://t.co/BUDohFmzkL #hw
629736420446486528,2015-08-07 19:30:37,HW Webinar: Electronic Delivery of Mortgage Disclosures – Legal requirements &amp; best practices http://t.co/mIiEM2QPcO http://t.co/hE4pmPfjzP
629709226424700928,2015-08-07 17:42:33,Watch these comical banking intern exit interviews http://t.co/ZXcfBa9siX #hw
629689373370417152,2015-08-07 16:23:40,3 Takeaways from the TRID trenches http://t.co/MkWfuU2OHo #hw
629688720841572352,2015-08-07 16:21:04,3 Takeaways from the TRID trenches http://t.co/hjK3eKcIkm #hw
629683432470151168,2015-08-07 16:00:03,Bank of America selling $1.2B in delinquent home loans http://t.co/VXbnItUxTb #hw
629657540473716737,2015-08-07 14:17:10,Beverly Hills home goes on sale for $29 Million http://t.co/cfF559yDbV #hw
629653876036235264,2015-08-07 14:02:37,HW Vanguard Awards - recognizing C-level housing industry leaders – Nominations open! http://t.co/hDqG1Y3l0i
629645486857674753,2015-08-07 13:29:16,July employment report misses analyst expectations http://t.co/Xb0jNeTB8S #hw
629639515464863744,2015-08-07 13:05:33,The Wrap: Appraisal volume down in last week of July http://t.co/MSiYSqF1CX #hw
629624672460537856,2015-08-07 12:06:34,Mortgage firm owner pleads guilty to $64M mortgage fraud scheme http://t.co/1ACSsSFNh5 #hw
629435610457976832,2015-08-06 23:35:18,Impac Mortgage’s profits rebound from last year’s low http://t.co/d7hFwzLeZx #hw
629419190789627904,2015-08-06 22:30:03,Sources say Bank of America sold LandSafe to CoreLogic http://t.co/o11jVyaGyZ #hw
629391264719355904,2015-08-06 20:39:05,Fed Gov. Powell: Nothing is decided with interest rates http://t.co/7YWLpU2aYd #hw
629373896412803072,2015-08-06 19:30:04,Mortgage fraud sentencing for New Jersey family http://t.co/1QgWzrXpr1 #hw
629373892172320768,2015-08-06 19:30:03,D.C. Circuit Court issues stay in PHH's $109.2M CFPB penalty http://t.co/TsuB6LfolM #hw
629367959778103296,2015-08-06 19:06:29,MBA: Mortgage credit availability recovers after June’s drop http://t.co/ar3KRuZRWu #hw
629357044450095104,2015-08-06 18:23:06,"Trending Thursday: Will the jobs report be a blow to housing, rate hikes? http://t.co/ys2GhBOd0g #hw"
629331374537748482,2015-08-06 16:41:06,Higher rates boost Annaly’s earnings http://t.co/p7ScEiCIaB #hw
629331372465721344,2015-08-06 16:41:06,Stonegate origination volume increases 21% in second quarter http://t.co/jiyYZjEWPr #hw
629314793732575232,2015-08-06 15:35:13,Distressed sales accounted for 10% of homes sold nationally in May 2015 http://t.co/T0sMt9MlY8 #hw
629295185155862528,2015-08-06 14:17:18,Mortgage rates move down for third week http://t.co/FgjPCpIel2 #hw
629291386806894592,2015-08-06 14:02:12,HW Vanguard Awards - recognizing C-level housing industry leaders – Nominations open! http://t.co/hDqG1Y3l0i
629265048133726208,2015-08-06 12:17:33,Fannie Mae’s net income jumps to $4.6B in 2Q http://t.co/icXXSxCtAr #hw
629141388936884224,2015-08-06 04:06:10,RealtyTrac: Is flipping a flop? http://t.co/W8Oh9RL4OA #hw
629056830308642816,2015-08-05 22:30:10,PHH posts big loss in wake of fight over $109M CFPB fine http://t.co/Boa8xkfgB0 #hw
629046245558915074,2015-08-05 21:48:06,Say goodbye to Green Tree; company merging with Ditech http://t.co/tVF8co9eya #hw
629026862409252864,2015-08-05 20:31:05,50 Cent’s home holds a history of bankrupt owners http://t.co/e7AnKmIzU2 #hw
629013517262127105,2015-08-05 19:38:03,Fed IG: CFPB headquarters renovation costs “reasonable” http://t.co/LfiT9HWmsY #hw
629011583918866432,2015-08-05 19:30:22,HW Webinar: Electronic Delivery of Mortgage Disclosures – Legal requirements &amp; best practices http://t.co/mIiEM2QPcO http://t.co/x9YiJYK9vI
629009363496112128,2015-08-05 19:21:33,Lender pleads guilty in $12.7M warehouse lending scheme http://t.co/wa9Nok4k7G #hw
628991633367797760,2015-08-05 18:11:06,Fannie Mae Collateral Underwriter version 3.0 out soon http://t.co/0uOHJGDohQ #hw
628985598955667456,2015-08-05 17:47:07,Zillow planning to take lead in online transaction revolution http://t.co/VhIPvLSI3I #hw
628984376911601664,2015-08-05 17:42:16,Walker &amp; Dunlop loan origination volume soars 45% http://t.co/VrUP3nZPmd #hw
628979927321321472,2015-08-05 17:24:35,What’s the over/under on an interest rate hike by the end of 2015? http://t.co/QAUGe04QMA #hw
628972376064024577,2015-08-05 16:54:34,"JPMorgan meets market demand, lowers jumbo requirements http://t.co/kZpCmpOEdw #hw"
628969349492031488,2015-08-05 16:42:33,SEC passes CEO Pay Ratio Rule on 3-2 partisan vote http://t.co/4cSsjT2Lme #hw
628962066284417024,2015-08-05 16:13:36,July’s employment report looks ugly http://t.co/ppTw441PXl #hw
628929174451945472,2015-08-05 14:02:54,HW Vanguard Awards - recognizing C-level housing industry leaders – Nominations open! http://t.co/hDqG1Y3l0i
628884434654081025,2015-08-05 11:05:07,Mortgage applications jump a solid 4.7% in last week of July http://t.co/SLgZLf6UY5 #hw
628694176561954816,2015-08-04 22:29:06,B2R Finance adds Brad Weber as chief accounting officer http://t.co/H7ieSAygvt #hw
628677197486686208,2015-08-04 21:21:38,"Zillow Group beats 2Q estimates, revenue climbs 20% http://t.co/J2PFeQEi8G #hw"
628659988089585664,2015-08-04 20:13:15,MERS wins big once more in Federal Court of Appeals http://t.co/ggfl3mA4qv #hw
628627363287298051,2015-08-04 18:03:37,Compass Point: Expect things to get worse for Ocwen http://t.co/aBPw9IBCV8 #hw
628616919776493569,2015-08-04 17:22:07,Here’s why the Texas housing market is on fire despite oil price declines http://t.co/8fHszvoltB #hw
628604718734925825,2015-08-04 16:33:38,http://t.co/mR1t3Nju4P hosts largest online real estate sale in history http://t.co/oNcnI1a3MP #hw
628566485221257217,2015-08-04 14:01:42,NAFCU posts its regulatory relief “top 10” wish list http://t.co/mTV98C0j3m #hw
